ITEM_NO,COMPANY,Station_Series_ID,DynamicStartFt,DynamicEndFt,TestStartDateTime
2626,Great Lakes Gas Transmission,108000,26544.74414,27017.89374,2002-05-02 03:07:00
2626,Great Lakes Gas Transmission,108000,27017.89374,27788.46461,2002-05-02 03:07:00
2632,Great Lakes Gas Transmission,108000,42906.7,59734.9,2002-04-17 01:25:00
2633,Great Lakes Gas Transmission,108000,59695.7,61477.98238,2002-04-17 14:02:00
2633,Great Lakes Gas Transmission,108000,61477.98238,62700.22319,2002-04-17 14:02:00
2620,Great Lakes Gas Transmission,108000,30315.19033,41086,1968-10-18 19:00:00
2630,Great Lakes Gas Transmission,108000,41086,61477.98238,1968-10-20 05:30:00
2630,Great Lakes Gas Transmission,108000,61477.98238,62700.22319,1968-10-20 05:30:00
2626,Great Lakes Gas Transmission,108000,30315.19033,30583,2002-05-02 03:07:00
2627,Great Lakes Gas Transmission,108000,30570.5,33644,2002-05-01 14:40:00
2628,Great Lakes Gas Transmission,108000,33653.2,34851.2,2002-04-23 03:29:00
2629,Great Lakes Gas Transmission,108000,34849,41083.3,2002-04-22 12:47:00
2631,Great Lakes Gas Transmission,108000,41078.3,42946.7,2002-04-15 17:02:00
2635,Great Lakes Gas Transmission,108000,78763,88553.002,1968-08-24 12:00:00
2633,Great Lakes Gas Transmission,108000,66901.0106,67145.9,2002-04-17 14:02:00
2633,Great Lakes Gas Transmission,108000,65217.32949,66901.0106,2002-04-17 14:02:00
2634,Great Lakes Gas Transmission,108000,67106.7,88487.5,2002-04-19 21:55:00
2630,Great Lakes Gas Transmission,108000,66901.0106,78763,1968-10-20 05:30:00
2630,Great Lakes Gas Transmission,108000,65217.32949,66901.0106,1968-10-20 05:30:00
2635,Great Lakes Gas Transmission,108100,88553.0021,118981,1968-08-24 12:00:00
2636,Great Lakes Gas Transmission,108100,88603,91547,2002-05-06 04:20:00
2637,Great Lakes Gas Transmission,108100,91473,98220,2002-05-06 15:33:00
2638,Great Lakes Gas Transmission,108100,98123,113899,2002-05-10 23:45:00
2639,Great Lakes Gas Transmission,108100,118981,168534.0029,1968-08-25 22:50:00
2640,Great Lakes Gas Transmission,108100,113817,133483,2002-05-07 21:20:00
2641,Great Lakes Gas Transmission,108100,133402,168462,2002-05-08 17:20:00
2639,Great Lakes Gas Transmission,108200,168534.003,176428,1968-08-25 22:50:00
2642,Great Lakes Gas Transmission,108200,176428,246852.008,1968-09-03 22:50:00
2642,Great Lakes Gas Transmission,108300,246852.0083,283750,1968-09-03 22:50:00
2643,Great Lakes Gas Transmission,108300,283750,322986.001,1968-10-01 06:45:00
2644,Great Lakes Gas Transmission,108400,393804.6561,393971.7559,1968-10-07 18:25:00
2644,Great Lakes Gas Transmission,108400,393971.7559,395219,1968-10-07 18:25:00
2645,Great Lakes Gas Transmission,108400,395219,395480,1968-10-09 15:00:00
2643,Great Lakes Gas Transmission,108400,322986.0012,366162,1968-10-01 06:45:00
2644,Great Lakes Gas Transmission,108400,366162,386576.5721,1968-10-07 18:25:00
2644,Great Lakes Gas Transmission,108400,386576.5721,390251.1686,1968-10-07 18:25:00
2644,Great Lakes Gas Transmission,108400,390251.1686,390709.8792,1968-10-07 18:25:00
2644,Great Lakes Gas Transmission,108400,390709.8792,391279.8202,1968-10-07 18:25:00
2644,Great Lakes Gas Transmission,108400,391279.8202,391762.3234,1968-10-07 18:25:00
2644,Great Lakes Gas Transmission,108400,391762.3234,393465.8241,1968-10-07 18:25:00
2644,Great Lakes Gas Transmission,108400,393465.8241,393804.6561,1968-10-07 18:25:00
2647,Great Lakes Gas Transmission,109000,64733.41545,66693.30063,1968-10-19 14:10:00
2645,Great Lakes Gas Transmission,109000,0,554.72113,1968-10-09 15:00:00
2645,Great Lakes Gas Transmission,109000,554.72113,645.05249,1968-10-09 15:00:00
2645,Great Lakes Gas Transmission,109000,645.05249,874,1968-10-09 15:00:00
2646,Great Lakes Gas Transmission,109000,874,15615,1968-10-26 09:00:00
2647,Great Lakes Gas Transmission,109000,15615,64733.41545,1968-10-19 14:10:00
2647,Great Lakes Gas Transmission,109000,66693.30063,66697,1968-10-19 14:10:00
2648,Great Lakes Gas Transmission,109000,66697,92584.00276,1968-10-17 10:10:00
2648,Great Lakes Gas Transmission,109100,92584.003,180890,1968-10-17 10:10:00
2649,Great Lakes Gas Transmission,109100,180890,182108.4583,1968-10-13 12:05:00
2649,Great Lakes Gas Transmission,109100,182108.4583,185172.999,1968-10-13 12:05:00
2649,Great Lakes Gas Transmission,109200,187412.7562,189993.4353,1968-10-13 12:05:00
2649,Great Lakes Gas Transmission,109200,185172.999,187412.7562,1968-10-13 12:05:00
2649,Great Lakes Gas Transmission,109200,189993.4353,190359.8756,1968-10-13 12:05:00
2649,Great Lakes Gas Transmission,109200,190359.8756,190825,1968-10-13 12:05:00
2650,Great Lakes Gas Transmission,109200,190825,253947.005,1968-09-17 21:35:00
2650,Great Lakes Gas Transmission,109300,283653.4486,287134.6756,1968-09-17 21:35:00
2650,Great Lakes Gas Transmission,109300,322598.3732,323493.993,1968-09-17 21:35:00
2650,Great Lakes Gas Transmission,109300,253947.005,283653.4486,1968-09-17 21:35:00
2650,Great Lakes Gas Transmission,109300,287134.6756,315420.2006,1968-09-17 21:35:00
2650,Great Lakes Gas Transmission,109300,315420.2006,319159.8266,1968-09-17 21:35:00
2650,Great Lakes Gas Transmission,109300,319159.8266,319511.7393,1968-09-17 21:35:00
2650,Great Lakes Gas Transmission,109300,319511.7393,321127.5202,1968-09-17 21:35:00
2650,Great Lakes Gas Transmission,109300,321127.5202,322598.3732,1968-09-17 21:35:00
2652,Great Lakes Gas Transmission,109320,323494,323967.8089,1997-09-30 07:30:00
2652,Great Lakes Gas Transmission,109320,323967.8089,325092.1199,1997-09-30 07:30:00
2652,Great Lakes Gas Transmission,109320,325092.1199,325948.9998,1997-09-30 07:30:00
2652,Great Lakes Gas Transmission,109320,325948.9998,325949,1997-09-30 07:30:00
2650,Great Lakes Gas Transmission,109350,325896.0012,326685.6239,1968-09-17 21:35:00
2650,Great Lakes Gas Transmission,109350,326685.6239,333691.998,1968-09-17 21:35:00
2650,Great Lakes Gas Transmission,109400,333691.9985,408644,1968-09-17 21:35:00
2654,Great Lakes Gas Transmission,109400,408644,408820,1968-09-17 11:10:00
2654,Great Lakes Gas Transmission,110000,0,934,1968-09-17 11:10:00
2655,Great Lakes Gas Transmission,110000,934,77323.999,1968-09-13 00:45:00
2716,Great Lakes Gas Transmission,110010,0,2496,1968-10-10 21:40:00
2717,Great Lakes Gas Transmission,110010,2496,3501.85696,1968-10-11 05:15:00
2717,Great Lakes Gas Transmission,110010,3501.85696,53275,1968-10-11 05:15:00
2718,Great Lakes Gas Transmission,110010,53275,74482.9988,1968-10-08 15:00:00
2718,Great Lakes Gas Transmission,110020,74482.999,80031.25,1968-10-08 15:00:00
2719,Great Lakes Gas Transmission,110020,80031.25,125157.5,1968-10-14 08:30:00
2720,Great Lakes Gas Transmission,110020,125157.5,134659,1968-10-03 12:45:00
39838,Great Lakes Gas Transmission,110020,134659,135917.992,1997-04-19 21:20:00
2720,Great Lakes Gas Transmission,110025,135765.998,145778.8322,1968-10-03 12:45:00
2720,Great Lakes Gas Transmission,110025,145778.8322,147252.1754,1968-10-03 12:45:00
2720,Great Lakes Gas Transmission,110025,147252.1754,149182.3788,1968-10-03 12:45:00
2720,Great Lakes Gas Transmission,110025,149182.3788,152797.4051,1968-10-03 12:45:00
2720,Great Lakes Gas Transmission,110025,152797.4051,153302.3165,1968-10-03 12:45:00
2720,Great Lakes Gas Transmission,110025,153302.3165,154302.0016,1968-10-03 12:45:00
2721,Great Lakes Gas Transmission,110025,149819,152797.4051,1968-09-30 12:00:00
2721,Great Lakes Gas Transmission,110025,152797.4051,153302.3165,1968-09-30 12:00:00
2721,Great Lakes Gas Transmission,110025,153302.3165,154302.0016,1968-09-30 12:00:00
2720,Great Lakes Gas Transmission,110030,154302.002,155386.7424,1968-10-03 12:45:00
2720,Great Lakes Gas Transmission,110030,155386.7424,214511,1968-10-03 12:45:00
2721,Great Lakes Gas Transmission,110030,154302.002,155028,1968-09-30 12:00:00
2723,Great Lakes Gas Transmission,110030,214511,217367.9957,1968-10-14 18:35:00
2723,Great Lakes Gas Transmission,110040,0,11531,1968-10-14 18:35:00
2724,Great Lakes Gas Transmission,110040,11531,14008,1968-10-14 14:45:00
2725,Great Lakes Gas Transmission,110040,14008,17342.99215,1968-10-12 16:27:00
2655,Great Lakes Gas Transmission,110100,77323.99946,104793,1968-09-13 00:45:00
2657,Great Lakes Gas Transmission,110100,104793,105588.4746,1968-09-13 20:07:00
2657,Great Lakes Gas Transmission,110100,105588.4746,109099.9969,1968-09-13 20:07:00
2658,Great Lakes Gas Transmission,110150,113724.3768,119865.3611,1968-09-06 16:40:00
2657,Great Lakes Gas Transmission,110150,109099.997,109933.2416,1968-09-13 20:07:00
2657,Great Lakes Gas Transmission,110150,109933.2416,110064,1968-09-13 20:07:00
2658,Great Lakes Gas Transmission,110150,110064,113724.3768,1968-09-06 16:40:00
2658,Great Lakes Gas Transmission,110150,119865.3611,153013,1968-09-06 16:40:00
2659,Great Lakes Gas Transmission,110150,153013,154074.997,1968-09-01 07:55:00
2660,Great Lakes Gas Transmission,110200,205076.9098,205104.0981,1968-09-16 21:30:00
2660,Great Lakes Gas Transmission,110200,205104.0981,206580.4334,1968-09-16 21:30:00
2660,Great Lakes Gas Transmission,110200,206580.4334,207035.6237,1968-09-16 21:30:00
2660,Great Lakes Gas Transmission,110200,207035.6237,207529.8724,1968-09-16 21:30:00
2660,Great Lakes Gas Transmission,110200,207529.8724,208505.5384,1968-09-16 21:30:00
2659,Great Lakes Gas Transmission,110200,154074.997,201199.3901,1968-09-01 07:55:00
2659,Great Lakes Gas Transmission,110200,201199.3901,202073,1968-09-01 07:55:00
2660,Great Lakes Gas Transmission,110200,202073,204082.146,1968-09-16 21:30:00
2660,Great Lakes Gas Transmission,110200,204082.146,205076.9098,1968-09-16 21:30:00
2660,Great Lakes Gas Transmission,110200,208505.5384,212285,1968-09-16 21:30:00
2661,Great Lakes Gas Transmission,110200,212285,212385,1968-09-19 17:15:00
2661,Great Lakes Gas Transmission,110300,212385.0003,212714,1968-09-19 17:15:00
2663,Great Lakes Gas Transmission,110400,239468,241832.6447,1968-08-20 08:00:00
2663,Great Lakes Gas Transmission,110400,241832.6447,243310,1968-08-20 08:00:00
2664,Great Lakes Gas Transmission,110400,243310,244198.068,1968-08-21 04:05:00
2664,Great Lakes Gas Transmission,110400,244198.068,267218.3141,1968-08-21 04:05:00
2664,Great Lakes Gas Transmission,110400,267218.3141,268475.1546,1968-08-21 04:05:00
2664,Great Lakes Gas Transmission,110400,268475.1546,268515.3547,1968-08-21 04:05:00
2664,Great Lakes Gas Transmission,110400,268515.3547,269471.5391,1968-08-21 04:05:00
2664,Great Lakes Gas Transmission,110400,269471.5391,269780.5975,1968-08-21 04:05:00
2664,Great Lakes Gas Transmission,110400,269780.5975,275397.4906,1968-08-21 04:05:00
2664,Great Lakes Gas Transmission,110400,275397.4906,275781.2504,1968-08-21 04:05:00
2664,Great Lakes Gas Transmission,110400,275781.2504,280874.1704,1968-08-21 04:05:00
2664,Great Lakes Gas Transmission,110400,280874.1704,312075,1968-08-21 04:05:00
2665,Great Lakes Gas Transmission,110500,366206.1292,367062.9993,1968-08-07 07:45:00
2664,Great Lakes Gas Transmission,110500,312075.0038,323490.3089,1968-08-21 04:05:00
2664,Great Lakes Gas Transmission,110500,323490.3089,328591.5983,1968-08-21 04:05:00
2664,Great Lakes Gas Transmission,110500,328591.5983,343625,1968-08-21 04:05:00
2665,Great Lakes Gas Transmission,110500,343625,364119.8989,1968-08-07 07:45:00
2665,Great Lakes Gas Transmission,110500,364119.8989,366206.1292,1968-08-07 07:45:00
2665,Great Lakes Gas Transmission,110500,367062.9993,367063.009,1968-08-07 07:45:00
2665,Great Lakes Gas Transmission,110600,387774.8136,390054.6397,1968-08-07 07:45:00
2665,Great Lakes Gas Transmission,110600,368314.2066,369696.7394,1968-08-07 07:45:00
2665,Great Lakes Gas Transmission,110600,367063.0091,367604.515,1968-08-07 07:45:00
2665,Great Lakes Gas Transmission,110600,367604.515,367604.515,1968-08-07 07:45:00
2665,Great Lakes Gas Transmission,110600,367604.515,368314.2066,1968-08-07 07:45:00
2665,Great Lakes Gas Transmission,110600,368314.2066,368314.2066,1968-08-07 07:45:00
2665,Great Lakes Gas Transmission,110600,369696.7394,373566.2145,1968-08-07 07:45:00
2665,Great Lakes Gas Transmission,110600,373566.2145,387774.8136,1968-08-07 07:45:00
2665,Great Lakes Gas Transmission,110600,390054.6397,393456,1968-08-07 07:45:00
2666,Great Lakes Gas Transmission,110600,393456,402915.5026,1968-07-30 21:50:00
2666,Great Lakes Gas Transmission,110600,402915.5026,406899.141,1968-07-30 21:50:00
2666,Great Lakes Gas Transmission,110600,406899.141,414794,1968-07-30 21:50:00
2667,Great Lakes Gas Transmission,110600,414794,436033,1968-07-19 11:05:00
2668,Great Lakes Gas Transmission,110600,436033,436362.9862,1968-08-01 11:35:00
2670,Great Lakes Gas Transmission,111000,50736.16149,52500.57751,1968-07-09 08:35:00
2670,Great Lakes Gas Transmission,111000,52500.57751,53696.72908,1968-07-09 08:35:00
2668,Great Lakes Gas Transmission,111000,0,165,1968-08-01 11:35:00
2669,Great Lakes Gas Transmission,111000,165,29368,1968-07-13 10:30:00
2670,Great Lakes Gas Transmission,111000,29368,48141.8964,1968-07-09 08:35:00
2670,Great Lakes Gas Transmission,111000,48141.8964,49568.76976,1968-07-09 08:35:00
2670,Great Lakes Gas Transmission,111000,49568.76976,50660.34457,1968-07-09 08:35:00
2670,Great Lakes Gas Transmission,111000,50660.34457,50736.16149,1968-07-09 08:35:00
2670,Great Lakes Gas Transmission,111000,53696.72908,57654.86557,1968-07-09 08:35:00
2670,Great Lakes Gas Transmission,111000,57654.86557,59898.45153,1968-07-09 08:35:00
2670,Great Lakes Gas Transmission,111000,67873.03816,68610.9089,1968-07-09 08:35:00
2670,Great Lakes Gas Transmission,111000,68610.9089,69403.35969,1968-07-09 08:35:00
2670,Great Lakes Gas Transmission,111000,69403.35969,69723.01192,1968-07-09 08:35:00
2670,Great Lakes Gas Transmission,111000,69723.01192,72105.36428,1968-07-09 08:35:00
2670,Great Lakes Gas Transmission,111000,72105.36428,90610.997,1968-07-09 08:35:00
2670,Great Lakes Gas Transmission,111000,59898.45153,60551.90298,1968-07-09 08:35:00
2670,Great Lakes Gas Transmission,111000,60551.90298,60874.95416,1968-07-09 08:35:00
2670,Great Lakes Gas Transmission,111000,60874.95416,61350.91545,1968-07-09 08:35:00
2670,Great Lakes Gas Transmission,111000,61350.91545,66306.03357,1968-07-09 08:35:00
2670,Great Lakes Gas Transmission,111000,66306.03357,67256.70614,1968-07-09 08:35:00
2670,Great Lakes Gas Transmission,111000,67256.70614,67873.03816,1968-07-09 08:35:00
2670,Great Lakes Gas Transmission,111100,90610.99751,112508.4943,1968-07-09 08:35:00
2670,Great Lakes Gas Transmission,111100,112508.4943,117921.5061,1968-07-09 08:35:00
2670,Great Lakes Gas Transmission,111100,117921.5061,181198.005,1968-07-09 08:35:00
2670,Great Lakes Gas Transmission,111200,181198.0055,189562,1968-07-09 08:35:00
2671,Great Lakes Gas Transmission,111200,189562,214196.1946,1968-07-05 05:30:00
2671,Great Lakes Gas Transmission,111200,214196.1946,218345.8534,1968-07-05 05:30:00
2671,Great Lakes Gas Transmission,111200,218345.8534,266745.994,1968-07-05 05:30:00
2671,Great Lakes Gas Transmission,111300,266745.9945,307295,1968-07-05 05:30:00
2672,Great Lakes Gas Transmission,111300,307295,345774.997,1968-06-18 10:10:00
2673,Great Lakes Gas Transmission,111400,384590,385168.5505,1979-04-14 13:40:00
2673,Great Lakes Gas Transmission,111400,385168.5505,385649.7414,1979-04-14 13:40:00
2673,Great Lakes Gas Transmission,111400,385649.7414,386207,1979-04-14 13:40:00
2672,Great Lakes Gas Transmission,111400,383731.5196,385168.5505,1968-06-18 10:10:00
2672,Great Lakes Gas Transmission,111400,385649.7414,386216.0012,1968-06-18 10:10:00
2672,Great Lakes Gas Transmission,111400,345774.9972,383731.5196,1968-06-18 10:10:00
2672,Great Lakes Gas Transmission,111400,386216.0012,386216.014,1968-06-18 10:10:00
2672,Great Lakes Gas Transmission,111450,386210.0006,387062.5039,1968-06-18 10:10:00
2672,Great Lakes Gas Transmission,111450,386209.9908,386210.0006,1968-06-18 10:10:00
2672,Great Lakes Gas Transmission,111450,387062.5039,417279.006,1968-06-18 10:10:00
2672,Great Lakes Gas Transmission,111500,417279.0065,423830,1968-06-18 10:10:00
2674,Great Lakes Gas Transmission,111500,423830,490099,1968-06-06 17:10:00
2675,Great Lakes Gas Transmission,111500,490099,490362.9962,1968-06-27 09:40:00
2677,Great Lakes Gas Transmission,112000,28796.91605,28913,1967-10-20 11:30:00
2679,Great Lakes Gas Transmission,112000,28913,29828.33666,1967-10-20 15:20:00
2679,Great Lakes Gas Transmission,112000,29828.33666,31247.05057,1967-10-20 15:20:00
2679,Great Lakes Gas Transmission,112000,31247.05057,31819.58338,1967-10-20 15:20:00
2679,Great Lakes Gas Transmission,112000,31819.58338,34291.7553,1967-10-20 15:20:00
2679,Great Lakes Gas Transmission,112000,34291.7553,34511.65688,1967-10-20 15:20:00
2675,Great Lakes Gas Transmission,112000,0,25,1968-06-27 09:40:00
2676,Great Lakes Gas Transmission,112000,25,535,1967-11-01 11:20:00
2677,Great Lakes Gas Transmission,112000,535,9769.4882,1967-10-20 11:30:00
2677,Great Lakes Gas Transmission,112000,9769.4882,15281.65029,1967-10-20 11:30:00
2677,Great Lakes Gas Transmission,112000,15281.65029,24582.25726,1967-10-20 11:30:00
2677,Great Lakes Gas Transmission,112000,24582.25726,27021.91277,1967-10-20 11:30:00
2677,Great Lakes Gas Transmission,112000,27021.91277,28796.91605,1967-10-20 11:30:00
2679,Great Lakes Gas Transmission,112000,34511.65688,35307,1967-10-20 15:20:00
2680,Great Lakes Gas Transmission,112000,38642.67394,43014.40295,1967-10-21 18:33:00
2680,Great Lakes Gas Transmission,112000,43014.40295,45123.71726,1967-10-21 18:33:00
2680,Great Lakes Gas Transmission,112000,45123.71726,47263.4712,1967-10-21 18:33:00
2680,Great Lakes Gas Transmission,112000,47263.4712,48934.10441,1967-10-21 18:33:00
2680,Great Lakes Gas Transmission,112000,48934.10441,86902,1967-10-21 18:33:00
2680,Great Lakes Gas Transmission,112000,35307,35551.50924,1967-10-21 18:33:00
2680,Great Lakes Gas Transmission,112000,35551.50924,36463.212,1967-10-21 18:33:00
2680,Great Lakes Gas Transmission,112000,36463.212,37151.44363,1967-10-21 18:33:00
2680,Great Lakes Gas Transmission,112000,37151.44363,38642.67394,1967-10-21 18:33:00
2681,Great Lakes Gas Transmission,112000,86902,89893.999,1967-09-24 00:50:00
2681,Great Lakes Gas Transmission,112100,89893.99948,112373.7502,1967-09-24 00:50:00
2681,Great Lakes Gas Transmission,112100,112373.7502,113781.634,1967-09-24 00:50:00
2681,Great Lakes Gas Transmission,112100,113781.634,114641.7554,1967-09-24 00:50:00
2681,Great Lakes Gas Transmission,112100,114641.7554,116572.7102,1967-09-24 00:50:00
2681,Great Lakes Gas Transmission,112100,116572.7102,122701.4602,1967-09-24 00:50:00
2681,Great Lakes Gas Transmission,112100,122701.4602,124719.8854,1967-09-24 00:50:00
2681,Great Lakes Gas Transmission,112100,138372.4215,138693.911,1967-09-24 00:50:00
2681,Great Lakes Gas Transmission,112100,138693.911,139576.0534,1967-09-24 00:50:00
2681,Great Lakes Gas Transmission,112100,139576.0534,141682.4871,1967-09-24 00:50:00
2681,Great Lakes Gas Transmission,112100,141682.4871,142356,1967-09-24 00:50:00
2681,Great Lakes Gas Transmission,112100,124719.8854,126584.718,1967-09-24 00:50:00
2681,Great Lakes Gas Transmission,112100,126584.718,129247.2049,1967-09-24 00:50:00
2681,Great Lakes Gas Transmission,112100,129247.2049,129850.325,1967-09-24 00:50:00
2681,Great Lakes Gas Transmission,112100,129850.325,132292.2607,1967-09-24 00:50:00
2681,Great Lakes Gas Transmission,112100,132292.2607,134239.2325,1967-09-24 00:50:00
2681,Great Lakes Gas Transmission,112100,134239.2325,138372.4215,1967-09-24 00:50:00
2682,Great Lakes Gas Transmission,112100,142356,145869.3867,1967-09-15 14:55:00
2682,Great Lakes Gas Transmission,112100,145869.3867,146115,1967-09-15 14:55:00
